customer_id,signup_date,customer_segment,city,age_group
CUST-04435,18/11/2024,New Customer,Aswan,55+
CUST-04436,28/07/2023,New Customer,Cairo,35-44
CUST-04437,2025-04-12,Occasional Buyer,Mansoura,18-24
CUST-04438,11/12/2023,VIP,Port Said,45-54
CUST-04439,2023-12-31,Occasional Buyer,Aswan,55+
CUST-04440,20/04/2025,New Customer,mansoura,55+
CUST-04441,04-20-2023,Returning Customer,Aswan,18-24
CUST-04442,29/02/2024,New Customer,Cairo,45-54
CUST-04443,12-13-2024,Returning Customer,mansoura,25-34
CUST-04444,2025-05-13,New Customer,Giza,55+
CUST-04445,11-05-2024,New Customer,Tanta,18-24
CUST-04446,2024-09-27,Returning Customer,Port Said,25-34
CUST-04447,01/01/2025,VIP,Tanta,35-44
CUST-04448,05-12-2025,New Customer,Mansoura,35-44
CUST-04449,03-22-2024,Returning Customer,Port Said,35-44
CUST-04450,01/12/2024,VIP, Giza,25-34
CUST-04451,2024-10-22,VIP,Hurghada,45-54
CUST-04452,01-03-2024,Returning Customer,Giza,45-54
CUST-04453,03-18-2023,Occasional Buyer,Giza,55+
CUST-04454,18/06/2024,New Customer,Zagazig,55+
CUST-04455,2024-05-30,New Customer,Zagazig,25-34
CUST-04456,2023-04-18,New Customer,Port Said,45-54
CUST-04457,03-30-2025,VIP,Hurghada,55+
CUST-04458,05/04/2023,VIP,Port Said,55+
CUST-04459,08-09-2025,VIP,Alexandria,18-24
CUST-04460,27/12/2023,Occasional Buyer,Giza,25-34
CUST-04461,04/11/2024,Occasional Buyer,Giza,18-24
CUST-04462,02-27-2024,Occasional Buyer,Mansoura,45-54
CUST-04463,16/07/2025,Returning Customer,Cairo,25-34
CUST-04464,08-24-2024,Returning Customer,Cairo,25-34
CUST-04465,2023-12-16,Returning Customer,Tanta,18-24
CUST-04466,2025-04-23,Returning Customer,Mansoura,35-44
CUST-04467,01-30-2023,New Customer,Giza,35-44
CUST-04468,2024-08-17,VIP,Tanta,55+
CUST-04469,07-08-2024,New Customer,Alexandria,35-44
CUST-04470,2024-05-16,VIP,Zagazig,35-44
CUST-04471,07-06-2023,Occasional Buyer,Giza,35-44
CUST-04472,2025-05-03,VIP,Tanta ,35-44
CUST-04473,01-30-2024,New Customer,Port Said,45-54
CUST-04474,21/03/2023,Returning Customer,Zagazig,35-44
CUST-04475,2023-07-11,Returning Customer,Port Said,18-24
CUST-04476,05-25-2023,Returning Customer,Cairo,35-44
CUST-04477,07-01-2024,Returning Customer,alexandria,25-34
CUST-04478,09-10-2025,Occasional Buyer,Aswan,45-54
CUST-04479,12-21-2023,VIP,Alexandria,55+
CUST-04480,02-24-2025,VIP,Giza,55+
CUST-04481,01-28-2024,New Customer,Port Said,25-34
CUST-04482,17/09/2024,Returning Customer,Alexandria,45-54
CUST-04483,05-19-2025,Returning Customer,Alexandria,25-34
CUST-04484,02-17-2024,Returning Customer,Tanta,35-44
CUST-04485,03/03/2024,New Customer,Luxor,55+
CUST-04486,02-19-2025,VIP,Aswan,55+
CUST-04487,09/06/2025,Returning Customer,Zagazig,55+
CUST-04488,12-28-2023,Returning Customer,Aswan,35-44
CUST-04489,12/02/2023,Returning Customer,Luxor,18-24
CUST-04490,12-12-2024,VIP,Alexandria,45-54
CUST-04491,01-17-2023,Occasional Buyer,Mansoura,55+
CUST-04492,14/05/2025,Returning Customer,Tanta,18-24
CUST-04493,21/08/2025,New Customer,Aswan,18-24
CUST-04494,2025-12-07,New Customer,Mansoura,55+
CUST-04495,2024-11-27,Occasional Buyer,Tanta,35-44
CUST-04496,08-06-2024,Occasional Buyer,Port Said,55+
CUST-04497,07/06/2025,VIP,Aswan,45-54
CUST-04498,08-07-2023,New Customer,Luxor,45-54
CUST-04499,16/04/2023,Occasional Buyer,Giza,18-24
CUST-04500,02-23-2023,VIP,Mansoura,45-54
CUST-04501,30/07/2023,Occasional Buyer,Zagazig,45-54
CUST-04502,2025-06-04,VIP, Zagazig,45-54
CUST-04503,10/02/2023,Occasional Buyer,Giza,35-44
CUST-04504,06/01/2024,Returning Customer,Mansoura,35-44
CUST-04505,06-09-2025,VIP,PORT SAID,35-44
CUST-04506,04/02/2023,Occasional Buyer,Zagazig,55+
CUST-04507,14/04/2024,VIP,LUXOR,25-34
CUST-04508,09/06/2025,Returning Customer,Giza,45-54
CUST-04509,2023-09-12,Returning Customer,Tanta,25-34
CUST-04510,24/10/2024,Returning Customer,Luxor,35-44
CUST-04511,11-19-2025,Occasional Buyer,Giza,25-34
CUST-04512,11-25-2025,Returning Customer,Tanta,45-54
CUST-04513,2023-04-17,VIP,Aswan,25-34
CUST-04514,2023-02-08,New Customer,Giza,25-34
CUST-04515,06-18-2025,Occasional Buyer,Hurghada,18-24
CUST-04516,02/03/2024,VIP,Cairo,45-54
CUST-04517,07-30-2025,Occasional Buyer,Zagazig,18-24
CUST-04518,18/03/2024,Occasional Buyer,Aswan,25-34
CUST-04519,15/05/2025,VIP,Mansoura,25-34
CUST-04520,06-12-2024,Occasional Buyer,Aswan,25-34
CUST-04521,04-21-2024,New Customer,Giza,25-34
CUST-04522,06/02/2024,Occasional Buyer,Mansoura,18-24
CUST-04523,03/09/2025,Returning Customer,Cairo,45-54
CUST-04524,09/09/2024,Occasional Buyer,Tanta,45-54
CUST-04525,2023-12-21,Occasional Buyer,Aswan,45-54
CUST-04526,29/06/2025,New Customer,Hurghada,55+
CUST-04527,27/09/2025,Occasional Buyer,Luxor,35-44
CUST-04528,07-12-2024,Returning Customer,Tanta,55+
CUST-04529,11-15-2024,VIP,Alexandria,45-54
CUST-04530,2025-07-30,Returning Customer,Tanta,45-54
CUST-04531,09/05/2025,VIP,hurghada,18-24
CUST-04532,10/09/2025,VIP, Aswan,45-54
CUST-04533,19/12/2024,New Customer,Mansoura ,25-34
CUST-04534,03-01-2024,New Customer,Cairo,18-24
CUST-04535,22/07/2024,VIP,Cairo,55+
CUST-04536,11-04-2023,VIP,Mansoura,35-44
CUST-04537,15/05/2024,Occasional Buyer,Hurghada,35-44
CUST-04538,01-05-2024,Returning Customer,Mansoura,45-54
CUST-04539,2023-03-07,VIP,Cairo,55+
CUST-04540,2023-06-11,Returning Customer,Giza,55+
CUST-04541,2025-01-10,New Customer,Aswan,55+
CUST-04542,10-24-2025,Occasional Buyer,Port Said,18-24
CUST-04543,2023-06-27,VIP,Hurghada,45-54
CUST-04544,20/07/2024,New Customer,Aswan,35-44
CUST-04545,21/08/2025,New Customer,Luxor,45-54
CUST-04546,11-12-2025,New Customer,Luxor,45-54
CUST-04547,04-22-2025,Occasional Buyer,Aswan,25-34
CUST-04548,02-02-2023,Returning Customer,Zagazig,35-44
CUST-04549,02-06-2025,New Customer,Cairo,25-34
CUST-04550,2024-04-21,Returning Customer,Mansoura,25-34
CUST-04551,13/10/2025,New Customer,Aswan,45-54
CUST-04552,05-10-2024,Occasional Buyer,Port Said,25-34
CUST-04553,2023-05-18,VIP,Tanta,55+
CUST-04554,2025-03-06,VIP,Aswan,45-54
CUST-04555,05-13-2024,New Customer,Mansoura,55+
CUST-04556,26/11/2024,Occasional Buyer,Alexandria,35-44
CUST-04557,2023-09-20,VIP,Cairo,35-44
CUST-04558,07-31-2023,Returning Customer,Cairo,25-34
CUST-04559,10-30-2025,Returning Customer,Luxor,18-24
CUST-04560,12/04/2025,Occasional Buyer,Aswan,18-24
CUST-04561,2024-02-22,VIP,giza,18-24
CUST-04562,10-17-2023,VIP,Zagazig,45-54
CUST-04563,2024-10-13,VIP,Hurghada,55+
CUST-04564,15/12/2025,Returning Customer,Hurghada,45-54
CUST-04565,11-02-2024,New Customer,Zagazig,55+
CUST-04566,2024-09-13,Occasional Buyer,Giza,55+
CUST-04567,15/08/2023,VIP,Aswan,25-34
CUST-04568,2024-03-16,New Customer,Hurghada,35-44
CUST-04569,2025-12-26,New Customer,Port Said,25-34
CUST-04570,27/12/2025,Occasional Buyer,Giza,25-34
CUST-04571,2023-12-21,New Customer,Tanta,35-44
CUST-04572,2025-08-06,New Customer,Mansoura,55+
CUST-04573,05/10/2024,Returning Customer,Alexandria,18-24
CUST-04574,2024-08-28,Returning Customer,Aswan,35-44
CUST-04575,2024-12-30,New Customer,Zagazig,35-44
CUST-04576,2024-04-02,New Customer,Cairo,35-44
CUST-04577,22/01/2023,New Customer,Luxor,18-24
CUST-04578,04-08-2023,Occasional Buyer,Port Said,55+
CUST-04579,12/09/2024,Occasional Buyer,Zagazig,45-54
CUST-04580,01/05/2024,VIP, Tanta,25-34
CUST-04581,21/07/2023,VIP,Alexandria,18-24
CUST-04582,05-03-2025,New Customer,Tanta,18-24
CUST-04583,2023-02-16,Occasional Buyer,Aswan,45-54
CUST-04584,2023-07-11,Returning Customer,Cairo,35-44
CUST-04585,02/10/2023,Returning Customer,Giza,55+
CUST-04586,09-15-2023,New Customer,Alexandria,45-54
CUST-04587,2024-12-29,Occasional Buyer,Aswan,55+
CUST-04588,2025-02-20,Returning Customer,Alexandria,45-54
CUST-04589,2023-06-26,VIP,Cairo,25-34
CUST-04590,2024-12-21,Returning Customer,Luxor,45-54
CUST-04591,2023-04-11,Returning Customer,Mansoura ,35-44
CUST-04592,26/11/2024,Returning Customer,Port Said,25-34
CUST-04593,2025-08-06,VIP,GIZA,25-34
CUST-04594,04-02-2023,New Customer,Zagazig,25-34
CUST-04595,2025-11-22,Occasional Buyer, Aswan,18-24
CUST-04596,22/12/2023,New Customer,Alexandria,35-44
CUST-04597,07/09/2024,Occasional Buyer,Luxor,45-54
CUST-04598,11-29-2024,New Customer,Cairo,18-24
CUST-04599,10-26-2025,VIP,Port Said,35-44
CUST-04600,2024-02-23,Occasional Buyer,Cairo,35-44
CUST-04601,2025-06-02,Occasional Buyer,Alexandria,55+
CUST-04602,25/06/2025,Occasional Buyer,Aswan,55+
CUST-04603,2024-05-01,Occasional Buyer,Giza,18-24
CUST-04604,2025-05-03,New Customer,Alexandria,18-24
CUST-04605,01/02/2024,New Customer,Hurghada,45-54
CUST-04606,2024-07-21,New Customer,Luxor,18-24
CUST-04607,2024-02-29,VIP,Zagazig,55+
CUST-04608,10-22-2024,Returning Customer,Mansoura,55+
CUST-04609,2024-08-16,New Customer,Tanta,55+
CUST-04610,2023-04-08,VIP,Zagazig,55+
CUST-04611,05/05/2024,New Customer,Port Said,45-54
CUST-04612,08-29-2025,New Customer,Mansoura,35-44
CUST-04613,03-28-2024,Occasional Buyer,Alexandria,55+
CUST-04614,06-07-2024,Occasional Buyer,Hurghada,55+
CUST-04615,27/04/2025,Returning Customer,Zagazig,25-34
CUST-04616,01-22-2025,Returning Customer,Hurghada,25-34
CUST-04617,12-12-2025,New Customer,Alexandria,18-24
CUST-04618,2025-12-15,Returning Customer,Mansoura,18-24
CUST-04619,06-13-2025,VIP,Hurghada,35-44
CUST-04620,15/05/2025,Occasional Buyer,Luxor,55+
CUST-04621,28/03/2025,Returning Customer,Tanta,35-44
CUST-04622,28/07/2024,Occasional Buyer,Port Said,18-24
CUST-04623,04-18-2024,Returning Customer,Zagazig ,35-44
CUST-04624,12-06-2024,Returning Customer,Zagazig,55+
CUST-04625,09-27-2025,Occasional Buyer,Tanta,18-24
CUST-04626,05-12-2023,Occasional Buyer,Tanta,25-34
CUST-04627,27/05/2025,New Customer,Luxor,18-24
CUST-04628,06/10/2025,VIP,Aswan,55+
CUST-04629,12/04/2025,New Customer,Zagazig,45-54
CUST-04630,09-28-2024,Occasional Buyer,Giza,55+
CUST-04631,05-24-2025,New Customer,Mansoura,18-24
CUST-04632,02-28-2024,Returning Customer,Zagazig,45-54
CUST-04633,2024-01-28,VIP,Cairo,25-34
CUST-04634,2023-12-20,Returning Customer,Tanta,55+
CUST-04635,03-16-2024,Returning Customer,Tanta,45-54
CUST-04636,04-10-2023,VIP,Port Said,18-24
CUST-04637,2023-06-19,VIP,hurghada,25-34
CUST-04638,2024-09-06,New Customer,Hurghada,35-44
CUST-04639,03-24-2024,Returning Customer,Luxor,55+
CUST-04640,03-28-2025,Occasional Buyer,ASWAN,35-44
CUST-04641,18/06/2024,New Customer,Tanta,55+
CUST-04642,2023-11-12,Occasional Buyer,Aswan,35-44
CUST-04643,05/04/2025,Returning Customer,ALEXANDRIA,25-34
CUST-04644,03-20-2025,New Customer,tanta,55+
CUST-04645,15/12/2024,Returning Customer,Aswan,35-44
CUST-04646,2023-03-29,VIP,Alexandria,25-34
CUST-04647,05-18-2024,Occasional Buyer,Cairo,35-44
CUST-04648,2023-10-12,Occasional Buyer,Giza,35-44
CUST-04649,21/03/2024,Occasional Buyer,Port Said,55+
CUST-04650,06-30-2024,Occasional Buyer, Tanta,55+
CUST-04651,15/02/2023,New Customer,Luxor,55+
CUST-04652,07-24-2023,New Customer,Port Said,35-44
CUST-04653,2025-01-28,VIP,Giza,35-44
CUST-04654,2023-12-05,New Customer,Zagazig,35-44
CUST-04655,12-31-2023,Returning Customer,Hurghada,35-44
CUST-04656,01/09/2025,Occasional Buyer,Tanta,45-54
CUST-04657,2024-10-15,Occasional Buyer,PORT SAID,35-44
CUST-04658,06-23-2024,VIP,Mansoura,45-54
CUST-04659,2025-08-22,VIP,Luxor,55+
CUST-04660,12-24-2023,New Customer,Alexandria,35-44
CUST-04661,21/04/2023,Returning Customer,Luxor,18-24
CUST-04662,09/12/2024,Occasional Buyer,Mansoura,18-24
CUST-04663,2023-04-08,VIP,Giza,45-54
CUST-04664,20/07/2025,VIP,Mansoura,18-24
CUST-04665,21/06/2024,Returning Customer,Hurghada,35-44
CUST-04666,17/08/2025,Occasional Buyer,Hurghada,25-34
CUST-04667,12-02-2024,Occasional Buyer,Tanta,45-54
CUST-04668,12-29-2025,VIP,Zagazig,55+
CUST-04669,2024-10-05,Returning Customer,Alexandria,35-44
CUST-04670,2024-12-16,VIP,Hurghada,55+
CUST-04671,09/09/2024,New Customer,Luxor,45-54
CUST-04672,04-01-2023,VIP,Alexandria,18-24
CUST-04673,2024-02-01,Returning Customer,Aswan,35-44
CUST-04674,28/06/2025,New Customer,Cairo,35-44
CUST-04675,31/03/2025,New Customer,Port Said,45-54
CUST-04676,28/09/2025,New Customer,Mansoura,35-44
CUST-04677,11-27-2024,Returning Customer,Cairo,35-44
CUST-04678,2025-02-02,New Customer,Aswan,25-34
CUST-04679,2025-03-06,New Customer,Giza,55+
CUST-04680,2023-03-05,Occasional Buyer,Cairo,45-54
CUST-04681,07-31-2025,VIP,Port Said,45-54
CUST-04682,2025-06-04,VIP,Port Said,18-24
CUST-04683,2025-03-25,VIP,Alexandria,25-34
CUST-04684,18/05/2025,Returning Customer,Luxor,25-34
CUST-04685,2025-05-27,VIP,Luxor,35-44
CUST-04686,15/12/2025,New Customer,Port Said,45-54
CUST-04687,09-20-2023,Returning Customer,Alexandria,18-24
CUST-04688,13/03/2024,New Customer,Mansoura,55+
CUST-04689,15/01/2023,Returning Customer,Giza ,35-44
CUST-04690,12-04-2023,VIP,Luxor,25-34
CUST-04691,06-04-2025,Returning Customer,Aswan,55+
CUST-04692,2025-04-27,VIP,Luxor,18-24
CUST-04693,02-06-2024,New Customer,Cairo,25-34
CUST-04694,15/01/2025,Returning Customer,Aswan,18-24
CUST-04695,17/11/2025,Returning Customer,Alexandria,45-54
CUST-04696,04-30-2024,VIP,Luxor,18-24
CUST-04697,10-17-2023,Occasional Buyer,Hurghada,55+
CUST-04698,2023-08-01,Returning Customer,Giza,25-34
CUST-04699,06-04-2023,Returning Customer,Tanta,25-34
CUST-04700,2025-02-12,Occasional Buyer,Giza,55+
CUST-04701,10-28-2023,VIP,Zagazig,35-44
CUST-04702,07-13-2025,VIP,Tanta,35-44
CUST-04703,15/03/2024,VIP,Alexandria,18-24
CUST-04704,2023-08-13,VIP,Hurghada ,45-54
CUST-04705,2024-01-20,VIP,Hurghada,25-34
CUST-04706,2023-07-25,Occasional Buyer,Port Said,45-54
CUST-04707,2025-11-16,VIP,Tanta,18-24
CUST-04708,06-16-2024,Returning Customer,Aswan,18-24
CUST-04709,2024-06-18,Returning Customer,Hurghada,35-44
CUST-04710,2023-05-03,Returning Customer,Giza,55+
CUST-04711,2024-02-29,Returning Customer,Aswan ,45-54
CUST-04712,19/08/2024,New Customer,Luxor,18-24
CUST-04713,13/05/2025,New Customer,Luxor,25-34
CUST-04714,2025-08-10,VIP,Aswan ,45-54
CUST-04715,2023-05-15,New Customer,Aswan,18-24
CUST-04716,07-31-2024,Occasional Buyer,Hurghada,35-44
CUST-04717,30/07/2023,Returning Customer,hurghada,45-54
CUST-04718,01/09/2024,VIP,Zagazig,45-54
CUST-04719,09-03-2024,New Customer,Giza,35-44
CUST-04720,04-17-2024,New Customer,Port Said,35-44
CUST-04721,03-09-2023,Occasional Buyer,Port Said,25-34
CUST-04722,03/09/2024,New Customer,Alexandria,55+
CUST-04723,2025-07-11,New Customer,Cairo,35-44
CUST-04724,24/07/2023,Returning Customer,Mansoura,45-54
CUST-04725,23/01/2023,Returning Customer,LUXOR,25-34
CUST-04726,2023-05-18,Occasional Buyer,Port Said,35-44
CUST-04727,2023-12-18,Returning Customer,Aswan,45-54
CUST-04728,02-21-2023,Occasional Buyer,Hurghada,35-44
CUST-04729,2025-11-19,Returning Customer,Cairo,35-44
CUST-04730,17/04/2024,Returning Customer,Hurghada,55+
CUST-04731,19/06/2023,VIP,Cairo,35-44
CUST-04732,22/06/2023,VIP,Luxor,45-54
CUST-04733,2024-03-21,New Customer,Zagazig,18-24
CUST-04734,2024-09-15,Returning Customer,Cairo,25-34
CUST-04735,01-23-2024,VIP,Giza,55+
CUST-04736,09-14-2025,New Customer,Port Said,35-44
CUST-04737,18/07/2025,Occasional Buyer,Giza ,18-24
CUST-04738,29/01/2024,Occasional Buyer,Cairo,18-24
CUST-04739,2024-09-13,VIP,Giza,45-54
CUST-04740,2023-01-10,Occasional Buyer,Zagazig,25-34
CUST-04741,2024-10-18,Occasional Buyer,Mansoura,35-44
CUST-04742,25/08/2023,Occasional Buyer,Hurghada,45-54
CUST-04743,05/05/2023,VIP,Cairo,35-44
CUST-04744,2025-07-20,Occasional Buyer,Mansoura,18-24
CUST-04745,2024-04-11,VIP,Mansoura,45-54
CUST-04746,13/07/2025,VIP,Zagazig,35-44
CUST-04747,27/08/2023,VIP,Cairo,18-24
CUST-04748,09-13-2024,Returning Customer,Luxor,55+
CUST-04749,09/07/2023,New Customer,Zagazig,35-44
CUST-04750,2023-11-29,Occasional Buyer,Luxor,55+
CUST-04751,01-07-2025,VIP,Port Said,45-54
CUST-04752,2023-08-29,New Customer,Giza,55+
CUST-04753,26/08/2025,Occasional Buyer,Aswan,35-44
CUST-04754,06/05/2025,Returning Customer,Zagazig,45-54
CUST-04755,07/11/2023,Returning Customer,Alexandria,35-44
CUST-04756,2024-07-03,New Customer,Cairo,35-44
CUST-04757,17/02/2025,Occasional Buyer,Hurghada ,45-54
CUST-04758,2024-01-08,Returning Customer,Aswan,45-54
CUST-04759,09-02-2025,Occasional Buyer,Cairo,45-54
CUST-04760,18/06/2025,Occasional Buyer,port said,55+
CUST-04761,12/04/2025,Returning Customer,Alexandria,55+
CUST-04762,2024-01-12,New Customer,Luxor ,25-34
CUST-04763,2025-01-02,Occasional Buyer,Giza,18-24
CUST-04764,04-13-2025,Returning Customer,Hurghada,25-34
CUST-04765,04-19-2024,Returning Customer,mansoura,25-34
CUST-04766,15/04/2024,Occasional Buyer,Tanta ,18-24
CUST-04767,12/02/2025,Returning Customer,Port Said,18-24
CUST-04768,27/03/2025,Returning Customer,Port Said,45-54
CUST-04769,2025-03-13,VIP, Zagazig,35-44
CUST-04770,05-11-2024,New Customer,Luxor ,35-44
CUST-04771,06-03-2024,VIP,Hurghada,45-54
CUST-04772,2024-11-28,New Customer,Mansoura,55+
CUST-04773,2023-01-21,VIP,Tanta,35-44
CUST-04774,2023-10-21,VIP,Hurghada,45-54
CUST-04775,2025-04-20,VIP,Tanta,18-24
CUST-04776,09/09/2025,Occasional Buyer,Hurghada,18-24
CUST-04777,2024-01-05,Returning Customer,Cairo,25-34
CUST-04778,2023-06-03,New Customer,Luxor,35-44
CUST-04779,2025-04-01,Returning Customer,Aswan,45-54
CUST-04780,2025-12-10,Occasional Buyer,Luxor,18-24
CUST-04781,30/05/2024,VIP,Alexandria,25-34
CUST-04782,08-20-2023,Occasional Buyer,Luxor,18-24
CUST-04783,2025-05-24,Returning Customer,Cairo,55+
CUST-04784,03/11/2025,New Customer,Cairo,18-24
CUST-04785,02/01/2024,VIP,Hurghada,18-24
CUST-04786,2023-11-04,Returning Customer,Cairo,18-24
CUST-04787,18/06/2023,VIP,Luxor,35-44
CUST-04788,17/05/2023,Occasional Buyer,Aswan,18-24
CUST-04789,24/04/2023,Occasional Buyer,Tanta,45-54
CUST-04790,2024-10-16,VIP,Cairo,55+
CUST-04791,05/07/2025,Returning Customer,Tanta,25-34
CUST-04792,26/03/2025,VIP,Cairo,55+
CUST-04793,2024-01-22,VIP,Mansoura,45-54
CUST-04794,10-18-2023,Returning Customer,Mansoura,18-24
CUST-04795,2025-05-22,VIP,Cairo,55+
CUST-04796,2023-11-11,Occasional Buyer,Mansoura,35-44
CUST-04797,12-24-2025,New Customer,Zagazig,45-54
CUST-04798,15/01/2023,New Customer,Giza,55+
CUST-04799,06-04-2025,Occasional Buyer,Luxor,18-24
CUST-04800,2023-09-22,Returning Customer, Zagazig,25-34
CUST-04801,2024-12-23,Returning Customer,Alexandria,55+
CUST-04802,10/07/2025,Returning Customer,Cairo,55+
CUST-04803,2024-11-28,New Customer,Hurghada,35-44
CUST-04804,2024-10-22,Occasional Buyer,Giza,55+
CUST-04805,27/06/2025,Returning Customer,Giza,45-54
CUST-04806,15/11/2024,New Customer,Luxor,35-44
CUST-04807,01-11-2024,Occasional Buyer,Tanta,55+
CUST-04808,23/04/2025,Returning Customer,Alexandria,18-24
CUST-04809,2025-11-25,New Customer,Hurghada,55+
CUST-04810,2025-08-20,Occasional Buyer,Luxor,45-54
CUST-04811,10/09/2025,VIP,Alexandria,35-44
CUST-04812,09/02/2024,Occasional Buyer,Zagazig,25-34
CUST-04813,09/02/2025,New Customer,Zagazig,45-54
CUST-04814,09-21-2024,New Customer,Mansoura,55+
CUST-04815,07/04/2023,New Customer,Mansoura,25-34
CUST-04816,08-23-2024,Occasional Buyer,Luxor,18-24
CUST-04817,13/04/2023,New Customer,Port Said,45-54
CUST-04818,2024-12-26,Occasional Buyer,Luxor,35-44
CUST-04819,10/12/2023,Returning Customer,Aswan,35-44
CUST-04820,2023-11-11,Occasional Buyer,Cairo,25-34
CUST-04821,2023-04-19,VIP,Port Said,18-24
CUST-04822,2023-07-25,Occasional Buyer,Zagazig,18-24
CUST-04823,2025-07-31,Occasional Buyer,Alexandria,18-24
CUST-04824,13/06/2024,Occasional Buyer,Luxor,18-24
CUST-04825,01-24-2023,VIP,Giza,55+
CUST-04826,01/04/2024,VIP,Mansoura,35-44
CUST-04827,12-02-2023,Returning Customer,Alexandria,35-44
CUST-04828,05-04-2025,Occasional Buyer,Aswan,18-24
CUST-04829,12-23-2024,New Customer,Mansoura,25-34
CUST-04830,06-02-2025,VIP,Alexandria,25-34
CUST-04831,2025-04-04,New Customer,Zagazig,25-34
CUST-04832,2023-02-02,New Customer,Port Said,45-54
CUST-04833,04-12-2025,VIP,Giza,45-54
CUST-04834,2025-10-27,VIP,Luxor,18-24
CUST-04835,08-04-2024,Returning Customer,Alexandria,55+
CUST-04836,2025-10-06,New Customer,Port Said,45-54
CUST-04837,01-14-2025,Returning Customer,Tanta,35-44
CUST-04838,18/04/2024,New Customer,Port Said,25-34
CUST-04839,2024-01-11,Occasional Buyer,Zagazig,25-34
CUST-04840,2024-11-15,Returning Customer,Luxor,55+
CUST-04841,2023-07-21,New Customer,Mansoura,25-34
CUST-04842,2024-07-21,Returning Customer,zagazig,45-54
CUST-04843,2024-09-27,Returning Customer,Giza,45-54
CUST-04844,06-03-2024,VIP,Cairo,45-54
CUST-04845,2023-11-19,Returning Customer,Cairo,35-44
CUST-04846,2023-05-29,Returning Customer,Aswan,25-34
CUST-04847,2024-10-30,Occasional Buyer,Giza,35-44
CUST-04848,12-31-2024,Occasional Buyer, Zagazig,35-44
CUST-04849,2023-04-18,Returning Customer,Tanta,35-44
CUST-04850,29/11/2024,New Customer, Aswan,25-34
CUST-04851,2025-01-30,Returning Customer,Zagazig,55+
CUST-04852,03-14-2023,New Customer,Luxor,25-34
CUST-04853,08/12/2024,Returning Customer,Cairo,35-44
CUST-04854,06-04-2024,Occasional Buyer,Giza ,35-44
CUST-04855,2025-01-03,Occasional Buyer,Luxor,25-34
CUST-04856,12-22-2023,Returning Customer,Hurghada,45-54
CUST-04857,18/05/2024,New Customer,Cairo,25-34
CUST-04858,06-02-2023,VIP,Hurghada,45-54
CUST-04859,2024-05-01,New Customer,Zagazig,18-24
CUST-04860,2025-07-27,VIP,aswan,18-24
CUST-04861,10-05-2024,Occasional Buyer,Port Said,35-44
CUST-04862,10/05/2025,Occasional Buyer,Port Said,35-44
CUST-04863,01-24-2024,Occasional Buyer, Mansoura,18-24
CUST-04864,2023-03-19,New Customer,Giza,45-54
CUST-04865,07-16-2023,Returning Customer,Cairo,45-54
CUST-04866,11-17-2025,New Customer,Hurghada,25-34
CUST-04867,20/03/2023,New Customer,Tanta,25-34
CUST-04868,07/12/2025,Occasional Buyer,Giza,35-44
CUST-04869,07-01-2023,VIP,Hurghada,55+
CUST-04870,04-04-2023,New Customer,Zagazig,45-54
CUST-04871,11-15-2024,Returning Customer,Aswan,25-34
CUST-04872,2025-12-09,Occasional Buyer,Cairo,45-54
CUST-04873,11-17-2023,New Customer,Cairo,35-44
CUST-04874,07-05-2025,Returning Customer,Alexandria,35-44
CUST-04875,2025-05-10,Occasional Buyer,Tanta,18-24
CUST-04876,2025-12-28,Occasional Buyer,Mansoura,55+
CUST-04877,01-30-2025,VIP,Giza,35-44
CUST-04878,23/02/2024,New Customer,Aswan,45-54
CUST-04879,2024-06-23,Occasional Buyer,Port Said,55+
CUST-04880,05/05/2025,New Customer,Luxor,35-44
CUST-04881,2025-10-03,Occasional Buyer,Giza,45-54
CUST-04882,04-04-2023,VIP,Zagazig,25-34
